name,date,variable,level,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95
cumulative_exposure,2021-03-21,Scotland,variant_national,4.460445546300429e-6,5.791529228738046e-6,6.720195919251993e-6,8.137636889005151e-6,9.73110515239961e-6,1.1342445673245827e-5,1.363862199225685e-5,1.5464840418033532e-5,1.738360885020218e-5,9.529698493282446e-5,2.0196795027699332e-4,2.317979307044471e-4,2.5634053911695597e-4,2.71648496275212e-4,2.9551632635074765e-4,3.078216126680689e-4,3.4074143438432293e-4,3.618790059538024e-4,4.098278968136858e-4
cumulative_exposure,2021-03-21,Wales,variant_national,1.0627123531720128e-5,1.2221265317580167e-5,1.4525699499273738e-5,1.672828008043581e-5,1.8890996557219264e-5,2.2161984419311055e-5,2.405430069062353e-5,2.5769747946369217e-5,2.817502303960606e-5,3.107971700222478e-5,3.888050911078911e-5,4.441539360677815e-5,4.944069771437578e-5,5.508218289331791e-5,6.028083276468648e-5,6.40810067202846e-5,7.201057693571045e-5,8.216342438648329e-5,9.449521492551624e-5
cumulative_exposure,2021-03-22,East of England,variant_regional,8.285392740909891e-5,8.841454117785029e-5,9.304955561149631e-5,9.728860712743259e-5,1.0009074051917088e-4,1.0573532962374622e-4,1.091064323297697e-4,1.1159227306949406e-4,1.1468973762882584e-4,1.2058337908604777e-4,1.2520135139703072e-4,1.2823159753196922e-4,1.3612750879748447e-4,1.453185084009601e-4,1.5139776315969966e-4,1.5783638244537546e-4,1.6838593120784842e-4,1.795484187963714e-4,2.2825744413769718e-4
cumulative_exposure,2021-03-22,London,variant_regional,3.651511587727252e-4,3.8737814719329576e-4,4.0929666411328446e-4,4.241928045948695e-4,4.379755604021207e-4,4.5592462806549606e-4,4.727204822485509e-4,4.93213130395409e-4,5.025984008891427e-4,5.119019333362784e-4,5.266589659954302e-4,5.409710223809761e-4,5.646073492491744e-4,5.743664752992485e-4,5.910997314345356e-4,6.008324273881538e-4,6.329791270302866e-4,6.960970119846421e-4,7.935472126484544e-4
cumulative_exposure,2021-03-22,North East,variant_regional,4.1855395665196246e-4,4.900681769342552e-4,5.411501649117634e-4,5.974296591228611e-4,6.274700582742099e-4,6.69600481442567e-4,7.063595588244597e-4,7.388057485157029e-4,7.707893861164828e-4,8.121238733103664e-4,8.700174979581144e-4,9.03464027096379e-4,9.213459480083232e-4,9.742725877077251e-4,0.0010459196430427364,0.0011022966171220006,0.0012125060396148857,0.0013382351388951726,0.0015425130465968272
cumulative_exposure,2021-03-22,North West,variant_regional,9.034096691473704e-6,1.2197083612019987e-5,1.6398226545288887e-5,1.9675588419865164e-5,2.2036932182473157e-5,2.488014043641184e-5,2.8659884295983984e-5,3.362925437471188e-5,4.375658224886614e-5,3.731658028865992e-4,9.738867733686764e-4,0.0010670630824976435,0.0010994353202328168,0.0011544580971337482,0.0012248385094275342,0.0012812195253052662,0.0013997172250122536,0.0015490998972408356,0.0017549569971576238
cumulative_exposure,2021-03-22,South East,variant_regional,5.5307712052532486e-6,6.665427785790268e-6,7.913330189424083e-6,8.274995761814452e-6,8.533146092420951e-6,9.120332408918409e-6,9.66205831959277e-6,1.0306382888103373e-5,1.156197765981859e-5,9.042542420245603e-5,2.2256422889384563e-4,2.4969242164343266e-4,2.6482957641713045e-4,2.889178551939486e-4,0.00030603316228983157,3.2216749280640223e-4,3.4610269252827175e-4,3.995044731149091e-4,5.028734160089919e-4
cumulative_exposure,2021-03-22,South West,variant_regional,3.6654337822517035e-6,4.61426335419679e-6,5.30843991003449e-6,5.8285090131837695e-6,6.283442759047464e-6,6.792810924671765e-6,7.437052344444473e-6,8.267009827944706e-6,1.0419092189695164e-5,4.197046468334964e-5,8.655627878911831e-5,9.382803785484839e-5,1.0603281228358525e-4,1.2403903651315719e-4,1.310691096543526e-4,1.4367813716242853e-4,1.5840867201722398e-4,1.85800125960245e-4,2.249069039507278e-4
cumulative_exposure,2021-03-22,West Midlands,variant_regional,3.876980482625525e-6,4.536689708434239e-6,5.2279973338342785e-6,5.708195708153951e-6,6.062524122385504e-6,6.365640739169898e-6,6.749998218613662e-6,7.301077346855144e-6,8.750366699267208e-6,2.4467908830100304e-4,6.430139276322633e-4,6.969871885572189e-4,7.627774870538617e-4,8.265356302144867e-4,8.622527756602942e-4,9.095513031037729e-4,9.547608255644768e-4,0.0010151245121453266,0.0011302789030236237
cumulative_exposure,2021-03-22,Yorkshire and The Humber,variant_regional,5.5827624153570454e-6,6.325270995177768e-6,7.16264634813557e-6,7.865989062816325e-6,9.079958776830876e-6,1.0784851839185094e-5,1.2136452352512483e-5,1.3553458150372678e-5,1.804605516361191e-5,2.0924243522113528e-4,4.7573870004801176e-4,5.108584673554573e-4,5.417895789916971e-4,5.535510340622718e-4,5.844976140396975e-4,6.35063461571539e-4,6.813927951013877e-4,7.285865512602019e-4,7.864451895125967e-4
cumulative_exposure,2021-03-22,England,variant_national,5.850299310401486e-4,6.311527381742344e-4,6.511308185286613e-4,6.612916498642375e-4,6.831235647115352e-4,6.895355609941145e-4,7.043587228476144e-4,7.236390462636688e-4,7.332680274975522e-4,7.476653583629034e-4,7.591391068588528e-4,7.718371742670316e-4,7.84180819311342e-4,8.131712968107663e-4,8.281696265411144e-4,8.593839179408924e-4,8.809541199830961e-4,9.10753801348041e-4,9.804562882821388e-4
cumulative_exposure,2021-03-22,Northern Ireland,variant_national,4.650765347613551e-5,5.420406090667074e-5,6.398512782566091e-5,7.111435106252895e-5,7.68942184238286e-5,8.92781444407853e-5,1.00085110953263e-4,1.17993278007833e-4,1.4111546227627003e-4,1.8813155102614942e-4,2.3569611921664955e-4,2.6923554956674866e-4,3.033911123009771e-4,3.492911809234723e-4,3.8479219145537446e-4,4.230151038183916e-4,4.558909500946007e-4,4.965477790802143e-4,5.444286437039313e-4
cumulative_exposure,2021-03-22,Scotland,variant_national,9.10426053933322e-6,1.1502775842553437e-5,1.3330048153908926e-5,1.6362026124716604e-5,1.8783851078313374e-5,2.2194353685234256e-5,2.6027971251241237e-5,2.9650080427456872e-5,3.2917488102246484e-5,1.9102276240517968e-4,4.112527618119144e-4,4.66167709951515e-4,5.137324935784783e-4,5.409100553781632e-4,5.889642370657813e-4,6.114877649407546e-4,6.71477657837527e-4,7.051605532478636e-4,7.910859248098311e-4
cumulative_exposure,2021-03-22,Wales,variant_national,2.129553824606334e-5,2.5635971346360534e-5,3.091974696663447e-5,3.359715560140586e-5,3.724358143861184e-5,4.367792609161203e-5,4.7248478754879916e-5,5.0703594529299956e-5,5.46258429316715e-5,6.111153257265522e-5,8.062127458997038e-5,9.124073720427896e-5,9.923978522764502e-5,1.0906539175968845e-4,1.1819811390292871e-4,1.2681907763525404e-4,1.4261743416499328e-4,1.6386143324311763e-4,1.8582222748788618e-4
cumulative_exposure,2021-03-23,East of England,variant_regional,1.2516126154853423e-4,1.32893098891107e-4,1.3889563810752238e-4,1.450706162386961e-4,1.503940396047343e-4,1.5758171268570598e-4,1.6246580096309637e-4,1.64791540291942e-4,1.708027615235086e-4,1.7995610504806248e-4,1.8380091058142203e-4,1.9074312619380419e-4,2.0132246608022268e-4,2.1255399689947831e-4,2.198694493297238e-4,2.2978475487227536e-4,2.483689908645781e-4,2.597902451830448e-4,3.280707079643785e-4
cumulative_exposure,2021-03-23,London,variant_regional,5.412239289719123e-4,5.705318840003692e-4,6.027479196107134e-4,6.223040878120978e-4,6.450691034020073e-4,6.660735722395228e-4,6.945472853628065e-4,7.124193081202712e-4,7.369545105252007e-4,7.45176717099505e-4,7.622051206500835e-4,7.855642770309146e-4,8.154638283104698e-4,8.281781629448927e-4,8.476587841368122e-4,8.656009504249385e-4,9.062405626717285e-4,9.820966253689112e-4,0.0011085258155262123
cumulative_exposure,2021-03-23,North East,variant_regional,6.481078870411272e-4,7.322404786770597e-4,7.973175850457648e-4,8.687673930396711e-4,9.097401814349149e-4,9.74605262123196e-4,0.001028091576864626,0.001073701964787799,0.0011050198648991094,0.001151170834839177,0.0012218450665191227,0.0012668966075588982,0.0012859457966082788,0.001344163792859754,0.0014507171888923642,0.0015153531455595283,0.0016301476179941769,0.001834685416240212,0.002071719619707879
cumulative_exposure,2021-03-23,North West,variant_regional,1.3703663103942221e-5,1.8541083088252645e-5,2.4334800903880184e-5,2.907630926769489e-5,3.194115487040183e-5,3.632748006824337e-5,4.1344185305436376e-5,4.798740856721828e-5,6.057830505007967e-5,5.550657389046254e-4,0.0014224633472713635,0.0015518650087418262,0.001608948951685613,0.0016708466575199865,0.0017573210974772548,0.0018388737876167574,0.001981100905351413,0.0021854985052948694,0.002477316538022699
cumulative_exposure,2021-03-23,South East,variant_regional,8.754238679309357e-6,1.0109829895132982e-5,1.196249694877527e-5,1.2408937008334676e-5,1.2827647724977798e-5,1.3691962264195112e-5,1.4433875327507507e-5,1.5359670039094554e-5,1.7296452414627962e-5,1.3650843293216974e-4,3.3454297769313084e-4,3.716577176079872e-4,3.9328879118352147e-4,4.275012952661639e-4,4.547445720868016e-4,4.7412796507759767e-4,5.123134725596556e-4,5.78128712105719e-4,7.082472242933901e-4
cumulative_exposure,2021-03-23,South West,variant_regional,5.629822152436459e-6,6.988851577605093e-6,7.914237182204965e-6,8.625660798666778e-6,9.360913686223826e-6,1.0182049154738858e-5,1.1100818377851596e-5,1.2286184523890853e-5,1.5427994410743826e-5,6.592748014583316e-5,1.3136711055622974e-4,1.392068292859428e-4,1.5792548714559936e-4,1.8332770341864535e-4,1.9431234387148888e-4,2.1308827345529747e-4,2.3266059520751225e-4,2.7280692115712053e-4,3.1811133698614856e-4
cumulative_exposure,2021-03-23,West Midlands,variant_regional,5.823943035487834e-6,6.813555786544523e-6,7.83454280811613e-6,8.519951704988316e-6,9.12324088184202e-6,9.546192434384259e-6,1.0121967272247457e-5,1.0879108818961927e-5,1.3015433248447782e-5,3.6336453792634726e-4,9.352009761128488e-4,0.0010135595802413413,0.0010991378993055302,0.0011857542275235612,0.001246709461235368,0.0013062924498802976,0.0013571184218102495,0.0014417537615312285,0.001592712684768499
cumulative_exposure,2021-03-23,Yorkshire and The Humber,variant_regional,8.392924277511593e-6,9.476801094399079e-6,1.0807666096634972e-5,1.1742597055142133e-5,1.3439852184327084e-5,1.610521528666586e-5,1.788960197245948e-5,1.9883154327327013e-5,2.642409236914833e-5,3.156256924832235e-4,7.10295670503458e-4,7.666062068448555e-4,8.058672643762477e-4,8.232674289331166e-4,8.647491363127926e-4,9.384307959762639e-4,9.97869546708019e-4,0.001069627136938678,0.001151546608530901
cumulative_exposure,2021-03-23,England,variant_national,8.430969357894558e-4,9.100690349145401e-4,9.318928177730445e-4,9.512159068806535e-4,9.806533447713484e-4,9.934150362219452e-4,0.0010102850105060124,0.0010264308587382364,0.0010490026116709516,0.0010585763123692749,0.0010763046177332646,0.0010952102189980106,0.0011135730164215153,0.0011484909788222696,0.0011753022901919152,0.001208309005171615,0.0012385831546186054,0.0012655219323291613,0.0013547892394542348
cumulative_exposure,2021-03-23,Northern Ireland,variant_national,6.984715554957944e-5,8.063507878712795e-5,9.487206927945581e-5,1.0485644178286347e-4,1.1561194081202708e-4,1.2991272044045045e-4,1.4655623924644812e-4,1.6985221321752508e-4,2.0058671973696707e-4,2.852457091245819e-4,3.458610696316256e-4,4.051073178176658e-4,4.55755460253271e-4,4.999266762846346e-4,5.651119914230345e-4,6.24463141402254e-4,6.614885698925433e-4,7.288446617210511e-4,7.837130328776197e-4
cumulative_exposure,2021-03-23,Scotland,variant_national,1.3908154754210812e-5,1.7075968203517087e-5,1.982010057877126e-5,2.476062543055324e-5,2.7786186454215045e-5,3.211818708040991e-5,3.728588981896652e-5,4.23839417744043e-5,4.6897610178986414e-5,2.870039917519107e-4,6.234058892427396e-4,7.012342169818054e-4,7.701863514665065e-4,8.073649044487042e-4,8.766575042270799e-4,9.030216275129677e-4,9.807491003107072e-4,0.0010380867020146403,0.0011465539042029404
cumulative_exposure,2021-03-23,Wales,variant_national,3.1613995266982493e-5,3.920760100402099e-5,4.6290563542106256e-5,5.164062657563307e-5,5.6684268288753614e-5,6.47140159483972e-5,6.881483214671302e-5,7.582138533264172e-5,8.24150785904476e-5,9.35540719628758e-5,1.2552341627585783e-4,1.388284623724534e-4,1.492436318704882e-4,1.617177922190294e-4,1.7680121881605282e-4,1.8699813366642728e-4,2.0940033164046915e-4,2.443730860312021e-4,2.7390714472266256e-4
cumulative_exposure,2021-03-24,East of England,variant_regional,1.657798818819889e-4,1.7863393240344916e-4,1.8480429654348373e-4,1.9274450234341156e-4,1.9988659483100024e-4,2.0788230947363926e-4,2.1371462977098357e-4,2.1694858323479947e-4,2.264649029475485e-4,2.3688818726091965e-4,2.4391388304045858e-4,2.5240166122877385e-4,2.6376820049117124e-4,2.7595700668998636e-4,2.857719342627407e-4,2.991031990823956e-4,3.2183877318004426e-4,3.338475775997663e-4,4.172144316859361e-4
cumulative_exposure,2021-03-24,London,variant_regional,7.128955666584058e-4,7.501981590765982e-4,7.847181953470394e-4,8.123370754352877e-4,8.49645328075993e-4,8.81460564676828e-4,8.993661272437947e-4,9.211858365570924e-4,9.506920528202123e-4,9.682069836537965e-4,9.849407271136535e-4,0.001012090072472338,0.0010451800179621606,0.001061378838322502,0.0010816108499504542,0.0011136014842637377,0.0011566011047002113,0.0012347111076947193,0.0013801552943234429
cumulative_exposure,2021-03-24,North East,variant_regional,8.797144140814672e-4,9.621463391437435e-4,0.0010418206097894845,0.0011122851491938146,0.0011780745227499,0.001258070713145576,0.0013184962989881146,0.001357663530192532,0.001412102044313618,0.0014537357998893885,0.001517258853651643,0.0015814063354358645,0.0016140033373316042,0.0016732480110460916,0.0017843052300329787,0.0018593128876004618,0.001962535496238844,0.002238339373547804,0.0024875714418694126
cumulative_exposure,2021-03-24,North West,variant_regional,1.8680111521540697e-5,2.4991629647919122e-5,3.233168031109846e-5,3.811341966497572e-5,4.128208786657872e-5,4.644252150821649e-5,5.3150872437723876e-5,6.011865277708584e-5,7.52289138042983e-5,7.325173792036566e-4,0.0018542423053589498,0.002011545922974278,0.002080284084771006,0.0021582675824550427,0.0022398817056911717,0.0023635134682037373,0.002520448860836927,0.002753326624090746,0.003105425111400356
cumulative_exposure,2021-03-24,South East,variant_regional,1.1816893177896138e-5,1.3556452110463635e-5,1.604037185179985e-5,1.6580902535157094e-5,1.7233309004549557e-5,1.8216817071792234e-5,1.9152180592724168e-5,2.04325732521049e-5,2.300082447692087e-5,1.8301850609719894e-4,4.4903720259438783e-4,4.923911327069819e-4,5.17984148715428e-4,5.629506833691678e-4,5.975678851457278e-4,6.232237140105568e-4,6.722333484455e-4,7.468429672137458e-4,8.872032023026222e-4
cumulative_exposure,2021-03-24,South West,variant_regional,7.596491646444381e-6,9.350141286834646e-6,1.0488411496228922e-5,1.1408448922400894e-5,1.2419237880645362e-5,1.3475992195866038e-5,1.4751888165986939e-5,1.628217744260585e-5,2.0138852125117788e-5,8.869529097121909e-5,1.7713046554196918e-4,1.8484503342730557e-4,2.0902907384993128e-4,2.413013615546578e-4,2.560896282928216e-4,2.791933571912431e-4,3.0442899182465683e-4,3.549365247281889e-4,4.011922671694864e-4
cumulative_exposure,2021-03-24,West Midlands,variant_regional,7.776178253993127e-6,9.096662623953034e-6,1.0443102965806974e-5,1.134560963802489e-5,1.2180278318396631e-5,1.2727558001390804e-5,1.3505596298485356e-5,1.4223042847527624e-5,1.717018899280442e-5,4.788673447473357e-4,0.0012087564639036985,0.0013140628258218271,0.0014040820490656971,0.0015033679003120027,0.0015860461458435393,0.0016631388484666942,0.0017137916179296442,0.0018337303310446591,0.002000219489070237
cumulative_exposure,2021-03-24,Yorkshire and The Humber,variant_regional,1.1121619653070568e-5,1.2620860355772036e-5,1.4496458425072857e-5,1.559431440729675e-5,1.7689243543506095e-5,2.1305433975937756e-5,2.3551375159996946e-5,2.5897294657473147e-5,3.447828760909655e-5,4.229634371390456e-4,9.402774115114588e-4,0.001017620869950009,0.0010639647876671988,0.0010798105607704223,0.0011428439558317793,0.0012271206703121206,0.0013013165522571756,0.0013955614934114682,0.00149754121220102
cumulative_exposure,2021-03-24,England,variant_national,0.0010850748796197296,0.0011664543623731483,0.0011941645669096223,0.0012217494521492567,0.0012492080890866286,0.0012631373551561741,0.001291079335362,0.001305328316444454,0.0013259545412721285,0.0013451604584531762,0.0013621700529461767,0.0013873699112784577,0.0014031246302913581,0.0014399762343836886,0.001471754652375368,0.0015141477155402373,0.0015594979635252027,0.00157221535667742,0.0016852957409310922
cumulative_exposure,2021-03-24,Northern Ireland,variant_national,9.322894390031977e-5,1.0576457646818138e-4,1.2501880938375898e-4,1.376199092237629e-4,1.5102052025292578e-4,1.6808079162794476e-4,1.9241522550218494e-4,2.1792954990487167e-4,2.522201269973323e-4,3.845384435700594e-4,4.587495404084818e-4,5.391573912684191e-4,5.955107629357914e-4,6.476798386618856e-4,7.382705330065415e-4,8.153857914794393e-4,8.545131413607021e-4,9.451878281347859e-4,0.0010184626143814157
cumulative_exposure,2021-03-24,Scotland,variant_national,1.873922989080734e-5,2.2493643983556578e-5,2.669966704099136e-5,3.222803263833729e-5,3.640084497294471e-5,4.0690598003922936e-5,4.725177283625427e-5,5.38932476894738e-5,6.040161060922866e-5,3.845006758543268e-4,8.378000962810162e-4,9.372382991960308e-4,0.0010279209268639678,0.0010684158149451895,0.0011559730976609672,0.001196310045593241,0.0012810146493299202,0.0013566559929679594,0.0014779941391698304
cumulative_exposure,2021-03-24,Wales,variant_national,4.260053256648355e-5,5.2041115509882114e-5,6.234453645715399e-5,6.991395579407645e-5,7.745709948503432e-5,8.608186473791912e-5,8.956474383687297e-5,1.0094446467021623e-4,1.1010169328479202e-4,1.2526819632530106e-4,1.6643908509431093e-4,1.8294084290122476e-4,2.0068076053328946e-4,2.1324037099416102e-4,2.3544697780539253e-4,2.487611737769679e-4,2.7713317450063783e-4,3.2205526900185304e-4,3.586957918389365e-4
cumulative_exposure,2021-03-25,East of England,variant_regional,2.0592801388389924e-4,2.2332099909466718e-4,2.304115559560005e-4,2.4019488822912827e-4,2.509757753091091e-4,2.5635219594183356e-4,2.630161400185127e-4,2.693253448547761e-4,2.804127215075558e-4,2.9043196629097157e-4,3.024644875015581e-4,3.101674065818516e-4,3.226605338372768e-4,3.357387468463591e-4,3.481914672680275e-4,3.658046969110762e-4,3.90914437977774e-4,4.0737790889724403e-4,4.978643285308725e-4
cumulative_exposure,2021-03-25,London,variant_regional,8.803873814188345e-4,9.285385258232081e-4,9.58348440528295e-4,9.924821631287716e-4,0.0010292379676815344,0.0010790381191145171,0.0010882727505100833,0.0011264209028093886,0.0011536582178227727,0.0011732332215629304,0.0011922251275151507,0.0012164663020967526,0.0012533858536564414,0.001269065452729179,0.0012957988395964353,0.0013369872258386373,0.0013890541092138997,0.0014591189295408593,0.0016152806174656363
cumulative_exposure,2021-03-25,North East,variant_regional,0.0010742576195834851,0.0012041311245598375,0.0012637632393921684,0.0013448718106887192,0.0014147275703286222,0.0014950031831443057,0.0015790690563122322,0.0016144621193921794,0.0016868981719477872,0.0017283626574426392,0.0017699471274598756,0.001843623580311249,0.001903258392391355,0.0019460594894130548,0.0020610393851440145,0.002147211419544748,0.002269385874057823,0.0025196239405899886,0.002816083805489283
cumulative_exposure,2021-03-25,North West,variant_regional,2.3741138170957354e-5,3.14795814067681e-5,3.945395415039799e-5,4.660245607033265e-5,5.071177408647043e-5,5.655700356897997e-5,6.429402305052623e-5,7.17094487230785e-5,8.872224594502763e-5,9.046173142616687e-4,0.0022609729022770256,0.002438545296082251,0.0025033351631915893,0.0025868868028588897,0.002694862819109245,0.002829449341164514,0.0029914660440420572,0.0032555938239143154,0.0035780908894312005
cumulative_exposure,2021-03-25,South East,variant_regional,1.4948698265720984e-5,1.711998745099752e-5,2.0149289998599993e-5,2.0776722160076312e-5,2.173500378796489e-5,2.27336505865372e-5,2.419154134202795e-5,2.5537803904107646e-5,2.867327041345402e-5,2.2984000246711878e-4,5.628016676639703e-4,6.088389816062856e-4,6.41235320478334e-4,6.947386546251711e-4,7.342480578494404e-4,7.672335230901607e-4,8.26619208004098e-4,9.071308052571948e-4,0.0010425431738576574
cumulative_exposure,2021-03-25,South West,variant_regional,9.601625904120948e-6,1.1703823509645605e-5,1.3099062706545261e-5,1.424683051287623e-5,1.5432363419692896e-5,1.6713274331492392e-5,1.8360168914449695e-5,2.022373949277512e-5,2.463678742830599e-5,1.1077204918524819e-4,2.2271382529059358e-4,2.320483122873585e-4,2.592957306054689e-4,2.977040571509826e-4,3.154751522414512e-4,3.430717172765219e-4,3.7511656116282486e-4,4.3364700789401135e-4,4.758622738391055e-4
cumulative_exposure,2021-03-25,West Midlands,variant_regional,9.733286610785764e-6,1.1386425173276483e-5,1.3075322014016734e-5,1.4191681297126557e-5,1.5240951354383858e-5,1.591275739047937e-5,1.6891262341012237e-5,1.7610800908385296e-5,2.137897938221944e-5,5.906430296778176e-4,0.0014877808230536083,0.0015968444451436084,0.0016893534271408776,0.0017953496134310298,0.0019063261475119053,0.0019745951168792077,0.002039348297431831,0.0021857284801722783,0.0023580209381653338
cumulative_exposure,2021-03-25,Yorkshire and The Humber,variant_regional,1.3794563353913825e-5,1.575712785466532e-5,1.815215224766353e-5,1.9438239073998885e-5,2.2148012228495606e-5,2.6317922580942894e-5,2.9158918866795112e-5,3.1678056238515496e-5,4.217818597093692e-5,5.310624797120744e-4,0.0011688074118591351,0.001265248473664471,0.0013081140681485083,0.001342570943945476,0.0014096310354868302,0.0015038576710701302,0.0015931320157410776,0.0016953464664238196,0.0018250108376257677
cumulative_exposure,2021-03-25,England,variant_national,0.0013205238786334784,0.0014023636677795604,0.0014372821669862978,0.0014709446871109754,0.0014892464600910482,0.001511991182183281,0.0015378367643530011,0.0015559692108838784,0.001577002622468249,0.0015946901282918313,0.0016155443004736204,0.0016461234479992592,0.0016709239920387198,0.0017046080020337584,0.0017266314038606179,0.0017834279890153182,0.0018274553621473511,0.0018487224035960703,0.0019490823014763458
cumulative_exposure,2021-03-25,Northern Ireland,variant_national,1.1655698168961393e-4,1.3003018522972365e-4,1.5440315347123312e-4,1.6941954685332217e-4,1.8733620003461016e-4,2.0391113698400295e-4,2.3386285465410995e-4,2.6395435559407605e-4,2.9981892823578433e-4,4.6784201966454386e-4,5.702851248728491e-4,6.694082380273914e-4,7.318170906659316e-4,8.094102498677259e-4,9.030341718730414e-4,9.910663684383092e-4,0.0010349158518507208,0.0011451423235343094,0.0012372332443097765
