name,date,variable,median,q5,q25,q75,q95
cumulative_exposure,2020-04-17,Midlands,0.06111218892808567,0.05006417885574305,0.056494643993365457,0.06546233734675497,0.07121367354291513
cumulative_exposure,2020-04-17,North East and Yorkshire,0.05817462238649718,0.03385808075439828,0.04733848641508311,0.06906887442464832,0.08582728095115807
cumulative_exposure,2020-04-17,North West,0.116425391034508,0.10039840271666933,0.10901429711807917,0.12145481674633894,0.1307152223213744
cumulative_exposure,2020-04-17,South East,0.05298447381637755,0.044396314401995964,0.0501358216237498,0.055774459464778076,0.06025905924106781
cumulative_exposure,2020-04-17,South West,0.04096522891006932,0.034300470580169086,0.03848600476559599,0.042899022145257946,0.04532554746166171
cumulative_exposure,2020-04-18,East of England,0.09618343772032756,0.0703726597583364,0.0864289907052938,0.10680052537355078,0.1173687801969188
cumulative_exposure,2020-04-18,London,0.1381079661168848,0.12759489238336788,0.1333483954925839,0.14205907122431272,0.14988950375506027
cumulative_exposure,2020-04-18,Midlands,0.06145455633516944,0.050394413507123016,0.056841304328089703,0.06573510927514756,0.07157988472860204
cumulative_exposure,2020-04-18,North East and Yorkshire,0.0584700708909861,0.034047874597151855,0.04760256801923246,0.06929256521362362,0.086076227880372
cumulative_exposure,2020-04-18,North West,0.11672736305373876,0.10074461496571345,0.10933726154670777,0.12173232456072669,0.13086961116563636
cumulative_exposure,2020-04-18,South East,0.053584377891121526,0.04502420604944456,0.05081310533825398,0.056386029398602294,0.060858567348513644
cumulative_exposure,2020-04-18,South West,0.041122808223276075,0.03444398790468915,0.03863146669955855,0.043052188679959434,0.04543221734096959
cumulative_exposure,2020-04-19,East of England,0.09664688501056545,0.07081931957906279,0.08695909022951262,0.10723171686112433,0.1177735858986764
cumulative_exposure,2020-04-19,London,0.13843217502805905,0.12778377836196572,0.13365754744542152,0.14235236951517238,0.15018597153547328
cumulative_exposure,2020-04-19,Midlands,0.06178890643516821,0.05071657668276777,0.05716218289316288,0.06600394749862334,0.07195071258605688
cumulative_exposure,2020-04-19,North East and Yorkshire,0.05875601694839738,0.03423266931672012,0.04785333511061832,0.06950961019384183,0.08632748020894301
cumulative_exposure,2020-04-19,North West,0.11702610016789156,0.10106735959901549,0.10966752918769422,0.12201790126250031,0.1310254672860575
cumulative_exposure,2020-04-19,South East,0.05432005739348727,0.04543114124470812,0.051343050570540644,0.057057497887620656,0.06143470561290683
cumulative_exposure,2020-04-19,South West,0.04127856304235472,0.0345845686499433,0.03877863479740936,0.043203515012159854,0.045537794764931555
cumulative_exposure,2020-04-20,East of England,0.09697429610295094,0.07122302553103306,0.0874280067286391,0.10760675564536558,0.1181444502739093
cumulative_exposure,2020-04-20,London,0.1386779200439015,0.12810850093395196,0.13396461865952397,0.14262859952002607,0.15046260111413134
cumulative_exposure,2020-04-20,Midlands,0.06210789352156859,0.051030341289993064,0.05743081346212763,0.06626912373241897,0.07230563227075516
cumulative_exposure,2020-04-20,North East and Yorkshire,0.05903202621406611,0.034413283726576455,0.04809175556993889,0.06975871177846127,0.08658043466158892
cumulative_exposure,2020-04-20,North West,0.1172859429822149,0.10136822429197045,0.10999854733733892,0.12231853767505128,0.1311889041590635
cumulative_exposure,2020-04-20,South East,0.05488448956195363,0.045796475860364165,0.051800240125043744,0.057678721360238244,0.06198772953245275
cumulative_exposure,2020-04-20,South West,0.04143213670191925,0.034720985125118904,0.03891257472022693,0.04335233060706256,0.045642827974076074
cumulative_exposure,2020-04-21,East of England,0.09729723735810863,0.07158419517891036,0.08783851544173399,0.10800296291869033,0.11848215289251897
cumulative_exposure,2020-04-21,London,0.13897868737064373,0.12845913541398585,0.1342093336383489,0.14288876108117735,0.15071827559931003
cumulative_exposure,2020-04-21,Midlands,0.06240136253260503,0.05133560887612646,0.0576955092907904,0.06653087146430364,0.07264584583657505
cumulative_exposure,2020-04-21,North East and Yorkshire,0.059297878526213266,0.034590435972124925,0.04832800776170751,0.07000785144683211,0.0868341638416643
cumulative_exposure,2020-04-21,North West,0.117542660255124,0.10164985881975584,0.11032228551735465,0.12264831300432484,0.1313606143765878
cumulative_exposure,2020-04-21,South East,0.05536302477943755,0.04615635754389623,0.0522587307284349,0.0582533792899634,0.0625172577160394
cumulative_exposure,2020-04-21,South West,0.0415688608995588,0.03485214521583295,0.03903976790425447,0.04349117845746605,0.04574772154334825
cumulative_exposure,2020-04-22,East of England,0.09765817966037033,0.0719049075200906,0.08819534166510345,0.10847244759749415,0.11878811507128277
cumulative_exposure,2020-04-22,London,0.13926362713287838,0.12880609626532835,0.13441104540749813,0.14314047114658177,0.15096075535639972
cumulative_exposure,2020-04-22,Midlands,0.06266872672641133,0.05163246051110604,0.05794968750620175,0.06677316792280638,0.07297205161737842
cumulative_exposure,2020-04-22,North East and Yorkshire,0.05955353438837474,0.03476475330262145,0.04856049029147307,0.07025429340029066,0.08708740605392595
cumulative_exposure,2020-04-22,North West,0.1177995943754806,0.10190880191827958,0.11063664086281925,0.12297214618921655,0.131541302097117
cumulative_exposure,2020-04-22,South East,0.055772846231557364,0.04650464939062135,0.052698548117397326,0.05876436751669378,0.06302222890250828
cumulative_exposure,2020-04-22,South West,0.04170501954302136,0.03497721777451898,0.03916951992087647,0.043626208066098904,0.04590664428174293
cumulative_exposure,2020-04-23,East of England,0.09799254332226348,0.07218848448043211,0.08850434194760834,0.10888512431328966,0.11906420992277128
cumulative_exposure,2020-04-23,London,0.13951628455387471,0.12914587876589767,0.1346144097123726,0.14338421511949218,0.15119521354327056
cumulative_exposure,2020-04-23,Midlands,0.06293674137976069,0.051921101719079356,0.058193752743503135,0.06699919787313291,0.07328452643192092
cumulative_exposure,2020-04-23,North East and Yorkshire,0.05980120706174063,0.0349367845726607,0.04878452065923386,0.07049847353609451,0.0873385960179482
cumulative_exposure,2020-04-23,North West,0.11805741818859816,0.10211291561635132,0.11092885556304782,0.12324438774764891,0.131804963543837
cumulative_exposure,2020-04-23,South East,0.05613919929566429,0.04683677062332521,0.05310213255900115,0.05924730439722719,0.06350097020149381
cumulative_exposure,2020-04-23,South West,0.04184014044769857,0.035095714981860024,0.0393014870168605,0.043759558818901055,0.0460666548594517
cumulative_exposure,2020-04-24,East of England,0.09829889339465464,0.0724390227432056,0.08877178538231559,0.10924200703592427,0.11931259334400368
cumulative_exposure,2020-04-24,London,0.1397628272753772,0.12937689699390748,0.13481958856604268,0.14362310204108655,0.15142229561456394
cumulative_exposure,2020-04-24,Midlands,0.06321596687929176,0.05220180814244622,0.058428553882089895,0.06722637671470089,0.07358322843358026
cumulative_exposure,2020-04-24,North East and Yorkshire,0.060045285239930184,0.035107011324671526,0.04900085924254505,0.07074037903785932,0.08758593150040864
cumulative_exposure,2020-04-24,North West,0.11831708615451719,0.10232150675888077,0.11119562664196636,0.12351492842905182,0.13207420347490978
cumulative_exposure,2020-04-24,South East,0.05651142232898548,0.04718864005942836,0.053440576804318456,0.059701801145468025,0.06395136578259263
cumulative_exposure,2020-04-24,South West,0.041973702141831326,0.03520752204445119,0.03943490776654629,0.043890185207467784,0.04621941948954225
cumulative_exposure,2020-04-25,East of England,0.09856421153510486,0.07266094833493528,0.08900381735351881,0.10954632770387548,0.11953556420099674
cumulative_exposure,2020-04-25,London,0.13998812096166935,0.12956950004078552,0.1350262864078286,0.1438839430048352,0.15164027457708038
cumulative_exposure,2020-04-25,Midlands,0.06349037656547896,0.05247487140584217,0.058671604235650154,0.06745440679135639,0.0738679231891282
cumulative_exposure,2020-04-25,North East and Yorkshire,0.06027594262062086,0.03527585885436545,0.04921017267072663,0.07097947718740108,0.0878274798474683
cumulative_exposure,2020-04-25,North West,0.11857966028741457,0.10253511907484918,0.11143589062689264,0.12376779107831617,0.1323297164084973
cumulative_exposure,2020-04-25,South East,0.056934932150386086,0.04763920081609437,0.05373821720958999,0.06012563590576977,0.064371103851118
cumulative_exposure,2020-04-25,South West,0.04210523950369926,0.03531287954446587,0.03956870157573566,0.04401714789852481,0.04636477076429349
cumulative_exposure,2020-04-26,East of England,0.0988025477779812,0.07285864968463202,0.0892061047252139,0.10980295386779218,0.11973545260864807
cumulative_exposure,2020-04-26,London,0.14019538695874806,0.1297577939225639,0.13523373895808102,0.14412996687595311,0.15184966770492508
cumulative_exposure,2020-04-26,Midlands,0.06372804581694419,0.05274055345839006,0.05892297866968665,0.06768290678239847,0.07413830769939943
cumulative_exposure,2020-04-26,North East and Yorkshire,0.0604934929934155,0.03544370726081384,0.04941303826297629,0.07121472323155201,0.0880613198252817
cumulative_exposure,2020-04-26,North West,0.11884611216123536,0.10275396596097947,0.11166380451060208,0.12403125162527327,0.13257259181373218
cumulative_exposure,2020-04-26,South East,0.057322285645867443,0.04807262586156374,0.05402249207101223,0.06053503549100514,0.06475796360081917
cumulative_exposure,2020-04-26,South West,0.04223435761790584,0.035412323690440305,0.03970162880113909,0.04413968198279847,0.04650275120207245
cumulative_exposure,2020-04-27,East of England,0.09901502267687512,0.07303620999824749,0.08938365191917416,0.11000610438897387,0.1199145419110151
cumulative_exposure,2020-04-27,London,0.14038762695828605,0.12994385284877644,0.1354629264706652,0.14438038323287308,0.15205072659014257
cumulative_exposure,2020-04-27,Midlands,0.06395154899976041,0.052999044730426215,0.05917644106097047,0.06791141950209348,0.0743941231512861
cumulative_exposure,2020-04-27,North East and Yorkshire,0.060698435095198566,0.03561089539503484,0.04960995010806271,0.07144465736618422,0.08828569610227445
cumulative_exposure,2020-04-27,North West,0.1191259737768277,0.10297791464337813,0.11188026216965255,0.12429560075136793,0.13280413707013616
cumulative_exposure,2020-04-27,South East,0.057635341038898114,0.04847832659592412,0.054294365053752895,0.06087428977869444,0.06511011821773258
cumulative_exposure,2020-04-27,South West,0.04236073938538637,0.03550660910427079,0.03982776961826806,0.04425724390274405,0.046633578006861985
cumulative_exposure,2020-04-28,East of England,0.09920303574521189,0.07319724063151402,0.08954073712590108,0.11018742261333261,0.12007501224812912
cumulative_exposure,2020-04-28,London,0.14056751036145793,0.13012877781682003,0.13568492900930712,0.144576105856522,0.15224352447087006
cumulative_exposure,2020-04-28,Midlands,0.06417098665516408,0.053250435179249114,0.0594276869107048,0.06813941852059607,0.07463524558973686
cumulative_exposure,2020-04-28,North East and Yorkshire,0.0608914523956578,0.035777727309043376,0.04982919501406083,0.07166758161128017,0.08849917065407914
cumulative_exposure,2020-04-28,North West,0.11940225655137793,0.1032422040024263,0.112086473998191,0.12455369307853101,0.1330257872494779
cumulative_exposure,2020-04-28,South East,0.05793377370527968,0.04885212515751155,0.05455905771917838,0.06118892817286974,0.06538101348805028
cumulative_exposure,2020-04-28,South West,0.0424841464180421,0.03559662823181486,0.0399337454253015,0.04436953493873233,0.04675761217189854
cumulative_exposure,2020-04-29,East of England,0.09936837168579726,0.07334478640804037,0.08968092880376682,0.11034467030777155,0.12022819664782126
cumulative_exposure,2020-04-29,London,0.1407373140431204,0.13031278548632988,0.135895198318029,0.1447886061778277,0.15242804353720696
cumulative_exposure,2020-04-29,Midlands,0.06440301695526329,0.053494699189816856,0.05966735666235448,0.06836631756895886,0.07486174570488527
cumulative_exposure,2020-04-29,North East and Yorkshire,0.06107801656558831,0.03594447223821842,0.05005226971828052,0.07188178394645292,0.08870073851274628
cumulative_exposure,2020-04-29,North West,0.11964518440788618,0.10352501983004551,0.11228393160114952,0.12481804478612478,0.13323905519443202
cumulative_exposure,2020-04-29,South East,0.05821772902738703,0.04919203585731994,0.05480262233664368,0.06147321473281078,0.06562157637357907
cumulative_exposure,2020-04-29,South West,0.04260441179276481,0.03568333469693377,0.04003525661606497,0.04447649937126086,0.046875330818252965
cumulative_exposure,2020-04-30,East of England,0.09951320661672208,0.07348129525799915,0.08980714838941904,0.11047128070258821,0.12037160872378731
cumulative_exposure,2020-04-30,London,0.14089889984552795,0.13049536681151372,0.13609248655575404,0.14497279219523398,0.15260425274029119
cumulative_exposure,2020-04-30,Midlands,0.06461154525287988,0.05373168876649217,0.05989515943774165,0.06859147713176164,0.07507391684422597
cumulative_exposure,2020-04-30,North East and Yorkshire,0.06126262898151025,0.036111360872117984,0.05026745049128864,0.07208576880871978,0.08888990003742721
cumulative_exposure,2020-04-30,North West,0.11988543428718779,0.10379552250281357,0.1124743654681446,0.12508444634244462,0.13344550617969259
cumulative_exposure,2020-04-30,South East,0.058489270537563254,0.049497996436865005,0.055038939074179664,0.061729388505463334,0.06583859659135445
cumulative_exposure,2020-04-30,South West,0.04272111918382926,0.035767679975864476,0.04013756161051598,0.04457830116605663,0.04698730742753726
cumulative_exposure,2020-05-01,East of England,0.09964001807992268,0.07360862199594194,0.08992175882828718,0.11057682237176268,0.12050083791175478
cumulative_exposure,2020-05-01,London,0.14105371001914563,0.13067552933819004,0.13627631110853256,0.1451128445315973,0.15277216753484846
cumulative_exposure,2020-05-01,Midlands,0.06481106151047883,0.05396114852798991,0.06011527413730586,0.06881421544925345,0.07527227811409952
cumulative_exposure,2020-05-01,North East and Yorkshire,0.06144024051236169,0.036278576906638334,0.05047453026744539,0.07227844086751317,0.08906667136553467
cumulative_exposure,2020-05-01,North West,0.12012457870904703,0.10405418685441636,0.11265969494923644,0.12531939376955548,0.1336726429355629
cumulative_exposure,2020-05-01,South East,0.058717269267519245,0.04977140829131768,0.055269091093616274,0.061959883949296635,0.06603389855505865
cumulative_exposure,2020-05-01,South West,0.04282770675572939,0.03585056075390294,0.0402505856906,0.04467528779596039,0.047094183137579355
cumulative_exposure,2020-05-02,East of England,0.09975143267133318,0.07372805875088972,0.0900266535193662,0.11066671303395745,0.12061736594717755
cumulative_exposure,2020-05-02,London,0.14122373755876372,0.13085208128131567,0.13644689648765143,0.1452896829993098,0.15293188117532952
cumulative_exposure,2020-05-02,Midlands,0.06500656143077349,0.0541827403617893,0.06033680663869409,0.06903382112725034,0.07545755982370927
cumulative_exposure,2020-05-02,North East and Yorkshire,0.06161123990763562,0.036446244750700296,0.050673381709541054,0.07245920996956931,0.0892315451745223
cumulative_exposure,2020-05-02,North West,0.1203640896149149,0.10430200001739204,0.11284196985568967,0.12552227357845772,0.1339679517706433
cumulative_exposure,2020-05-02,South East,0.05891463258457852,0.05001463136689158,0.05552251337945252,0.062167209901191206,0.06620950467011935
cumulative_exposure,2020-05-02,South West,0.04293122697029317,0.03593277548986375,0.040360685901708986,0.04476794471529818,0.04719664430107273
cumulative_exposure,2020-05-03,East of England,0.09985005627868798,0.0738403937991488,0.09012334138115932,0.1107441324722537,0.1207221699462782
cumulative_exposure,2020-05-03,London,0.14139144823679883,0.1310115361824554,0.13660500987243454,0.14545847925171745,0.15308357049248925
cumulative_exposure,2020-05-03,Midlands,0.06519833602957853,0.0543960818854257,0.060548229401428344,0.06924956735146473,0.07563067277009143
cumulative_exposure,2020-05-03,North East and Yorkshire,0.061775984540021034,0.03661440891330817,0.05086398982866974,0.07262801208848893,0.08938540509608313
cumulative_exposure,2020-05-03,North West,0.1206051867844668,0.10454026467020176,0.11302330434298212,0.12572714196411866,0.134270922865001
cumulative_exposure,2020-05-03,South East,0.05910443270799137,0.05023052688470663,0.055784526166559815,0.06235383996026492,0.0663675716157498
cumulative_exposure,2020-05-03,South West,0.04303168922877454,0.03601498719985788,0.04046784472631321,0.044856848199728565,0.0472953925794943
cumulative_exposure,2020-05-04,East of England,0.0999383316756336,0.07394599805948106,0.09021302246891365,0.11081163071957816,0.12081591529156781
cumulative_exposure,2020-05-04,London,0.14154833918290105,0.13110445837938786,0.13676262126717173,0.14561808205682691,0.15322748880387305
cumulative_exposure,2020-05-04,Midlands,0.06538656477823057,0.05460079231590958,0.06075012728634643,0.06946073677674658,0.07579267542096936
cumulative_exposure,2020-05-04,North East and Yorkshire,0.061934799504604,0.03678301533938783,0.051024462936906795,0.072785250132814,0.08952942295102619
cumulative_exposure,2020-05-04,North West,0.12084867021789764,0.10477044366342811,0.1132057966441509,0.1259354398224945,0.13457842929740543
cumulative_exposure,2020-05-04,South East,0.059284810045323044,0.050422114227462546,0.0559801041363106,0.06252818854002573,0.06651028936700208
cumulative_exposure,2020-05-04,South West,0.04312911127835328,0.03609769142340793,0.04057201447410718,0.044942622897218974,0.04739111552906835
cumulative_exposure,2020-05-05,East of England,0.1000184382404234,0.07404493331472177,0.09029664527124262,0.11087125097655812,0.12089915737415681
cumulative_exposure,2020-05-05,London,0.14169422627903938,0.13119562386805933,0.13692006512109137,0.1457688072451992,0.15336394347532553
cumulative_exposure,2020-05-05,Midlands,0.06558865346812048,0.05479654380525588,0.06095410725069724,0.06966664358408386,0.07594473736524288
cumulative_exposure,2020-05-05,North East and Yorkshire,0.062080647915026876,0.03695188621783115,0.05117396278413225,0.07293168623795412,0.08966495217296433
cumulative_exposure,2020-05-05,North West,0.12109475499607786,0.10499405985387997,0.11339755761889517,0.126147093861168,0.13488668098109555
cumulative_exposure,2020-05-05,South East,0.05945621729363482,0.05059234005853832,0.05613877885425572,0.06267936817862788,0.06663977632259636
cumulative_exposure,2020-05-05,South West,0.043223518819782425,0.036181193198995126,0.04067311817326105,0.04502590262534281,0.047484457009080834
cumulative_exposure,2020-05-06,East of England,0.1000922414860031,0.074137086010989,0.09037495572117152,0.11092464320716852,0.12097250732933564
cumulative_exposure,2020-05-06,London,0.1418294408787698,0.13128607928743652,0.13707439704633964,0.14591089960011194,0.15349327541703334
cumulative_exposure,2020-05-06,Midlands,0.06579302526903408,0.05498310709235084,0.06115889623461004,0.06986666666505179,0.07608811075402093
cumulative_exposure,2020-05-06,North East and Yorkshire,0.06221853417198753,0.03712070141253359,0.05131929236619737,0.07306830874992212,0.08979342612616603
cumulative_exposure,2020-05-06,North West,0.12134294115409683,0.10521264157479518,0.11359918299541848,0.1263614829109123,0.1351914916049687
cumulative_exposure,2020-05-06,South East,0.05961863501249953,0.05074394881568657,0.05628369599156696,0.0628097892989786,0.06675797900001718
cumulative_exposure,2020-05-06,South West,0.04331494210346093,0.036265595369654076,0.04077106125100716,0.04510729701131874,0.04757598576820976
cumulative_exposure,2020-05-07,East of England,0.10016127500852862,0.07422230243292197,0.09044853053158533,0.11097315346277044,0.12103673310564843
cumulative_exposure,2020-05-07,London,0.14195474699591798,0.13137660159659886,0.13721841342945904,0.1460291243910779,0.15361584537426315
cumulative_exposure,2020-05-07,Midlands,0.06599385829392634,0.05516038931582434,0.06135673589569793,0.07006027648363139,0.0762595545789881
cumulative_exposure,2020-05-07,North East and Yorkshire,0.062352015958193174,0.037288982560265575,0.051460434605232745,0.07319620540712943,0.08991628080628966
cumulative_exposure,2020-05-07,North West,0.12159196112153614,0.10542769638347468,0.11380586804244021,0.12657750016473066,0.135488659379493
cumulative_exposure,2020-05-07,South East,0.05977168247855108,0.050879425194153775,0.056415516538639354,0.06292265540308031,0.06686659419353849
cumulative_exposure,2020-05-07,South West,0.04340341429826,0.036350804319252916,0.04086574416689348,0.04518736148683816,0.04766616541899557
cumulative_exposure,2020-05-08,East of England,0.10022674428182837,0.07430050799806628,0.0905178040344715,0.11101788609888683,0.12109278473133682
cumulative_exposure,2020-05-08,London,0.14207120635703085,0.13146769512580603,0.13735167910416632,0.14613460864109692,0.15373202310990844
cumulative_exposure,2020-05-08,Midlands,0.06619037099060165,0.0553284619763744,0.06154755365070019,0.07024706562544622,0.07643753898781558
cumulative_exposure,2020-05-08,North East and Yorkshire,0.062481586889736485,0.037456089407474524,0.05159743899104593,0.07331645171372417,0.09003488904868662
cumulative_exposure,2020-05-08,North West,0.1218398396917964,0.10564069599743076,0.11401746483968284,0.1267936598433689,0.135774389607504
cumulative_exposure,2020-05-08,South East,0.05991476083601832,0.05100098380144037,0.05653504018833405,0.06302105719473339,0.06695357819916563
cumulative_exposure,2020-05-08,South West,0.04348896957487247,0.03643655589532283,0.04095707712707036,0.0452665703489713,0.047755327466312954
cumulative_exposure,2020-05-09,East of England,0.10027889260822681,0.07437178711754806,0.09058309071674821,0.1110597439415289,0.12114175666561094
cumulative_exposure,2020-05-09,London,0.14218003334770973,0.13155958880703394,0.13747449945287366,0.14623370361700339,0.15384219115157563
cumulative_exposure,2020-05-09,Midlands,0.0663818062048509,0.05548757018930705,0.061739734187414186,0.07042677141593615,0.07660824237851234
cumulative_exposure,2020-05-09,North East and Yorkshire,0.06260762779742651,0.03762123428543072,0.051730436946283376,0.07343003206812107,0.0901505128209359
cumulative_exposure,2020-05-09,North West,0.12204992998400543,0.10585305362420167,0.11423309632903628,0.12700823992357296,0.13604566914409214
cumulative_exposure,2020-05-09,South East,0.0600472242923723,0.051110582179470995,0.05664318575626575,0.06310781782679986,0.06700870418753986
cumulative_exposure,2020-05-09,South West,0.04357164200378599,0.03652245886524678,0.04104499299624212,0.04534529195540263,0.04784364986923205
cumulative_exposure,2020-05-10,East of England,0.10032840547432914,0.07443641677169527,0.09064460723306852,0.11109945337830153,0.12118481488611321
cumulative_exposure,2020-05-10,London,0.14228247668394767,0.13165225516388146,0.13758753609093435,0.14632794354044945,0.15394675103290345
cumulative_exposure,2020-05-10,Midlands,0.06656747871764945,0.055638129627440594,0.061926584074710384,0.0705992892305973,0.07677291750073933
cumulative_exposure,2020-05-10,North East and Yorkshire,0.06273039931498903,0.037783512582351554,0.051859642962495366,0.07353779243945746,0.09026426293788523
cumulative_exposure,2020-05-10,North West,0.12223982701139935,0.10606607246927786,0.11445114812607911,0.12721945170794602,0.1363005073783023
cumulative_exposure,2020-05-10,South East,0.06016856477577576,0.05120994190151737,0.056740952306403636,0.06319425192419229,0.06705727996592808
cumulative_exposure,2020-05-10,South West,0.0436514655545942,0.036608050469444035,0.041129457953647974,0.04542376746222718,0.047931145437237394
cumulative_exposure,2020-05-11,East of England,0.10037583862553778,0.07449485458291752,0.09070249737639141,0.11113758349588934,0.12122311907451398
cumulative_exposure,2020-05-11,London,0.14237973627574224,0.13174544804879906,0.13769175041610157,0.14643146414860855,0.1540461317311958
cumulative_exposure,2020-05-11,Midlands,0.0667434360598182,0.05578071055322396,0.06210209961265802,0.07076467372685702,0.07693272740757974
cumulative_exposure,2020-05-11,North East and Yorkshire,0.06285004430633312,0.037941952026750866,0.05198534009861616,0.07364042999544815,0.09037706274030247
cumulative_exposure,2020-05-11,North West,0.12242682634108004,0.10628085430254652,0.11466936793746463,0.12742561568443167,0.1365373303247431
cumulative_exposure,2020-05-11,South East,0.06025133743215838,0.05130057044593106,0.05682937741700858,0.06327177848704377,0.06710099410246013
cumulative_exposure,2020-05-11,South West,0.04372847533985791,0.036692852396629234,0.04121047692227719,0.04550209503649302,0.048017664415442834
cumulative_exposure,2020-05-12,East of England,0.10042150445595566,0.07454769522753361,0.09075686016664176,0.11117456480211041,0.12125776083856193
cumulative_exposure,2020-05-12,London,0.14247291373391646,0.13183876084695337,0.13778831751228832,0.14654675196375674,0.1541407964927008
cumulative_exposure,2020-05-12,Midlands,0.06688945331800195,0.055916008620225166,0.06226623141898091,0.07092312964061662,0.07708862700814059
cumulative_exposure,2020-05-12,North East and Yorkshire,0.062966599658075,0.038095580712294526,0.05210785672650403,0.07373851204863857,0.09048961405864876
